	0	1	2	3
140	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1237_240126&category=dirSer	조희보(曹希甫)	1237	G002+AKS-KHF_13C870D76CBCF4U9999X0
141	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1240_240127&category=dirSer	오순(吳恂)	1240	G002+AKS-KHF_12C624C21CFFFFU9999X3
142	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1240_240128&category=dirSer	이석숭(李石崇)	1240	G002+AKS-KHF_13C774C11DC22DU9999X0
143	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1242_240129&category=dirSer	권후(權珝)	1242	G002+AKS-KHF_12AD8CD6C4FFFFU9999X0
144	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1242_240130&category=dirSer	유발충(劉勃忠)	1242	G002+AKS-KHF_13C720BC1CCDA9U9999X0
145	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1242_240131&category=dirSer	위순(魏珣)	1242	G002+AKS-KHF_12C704C21CFFFFB1226X0
146	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1243_240131&category=dirSer	한경(韓璟)	1243	G002+AKS-KHF_12D55CAC15FFFFB1228X0
147	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1243_240132&category=dirSer	■■■(■■■)	1243	_
148	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1245_240133&category=dirSer	민양선(閔陽宣)	1245	G002+AKS-KHF_13BBFCC591C120U9999X0
149	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1245_240134&category=dirSer	박문정(朴文正)	1245	G002+AKS-KHF_13BC15BB38C815U9999X1
150	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1247_240135&category=dirSer	정순(鄭淳)	1247	G002+AKS-KHF_12C815C21CFFFFU9999X0
151	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1247_240136&category=dirSer	염수정(廉守貞)	1247	G002+AKS-KHF_13C5FCC218C815U9999X0
152	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1249_240137&category=dirSer	손창연(孫昌衍)	1249	G002+AKS-KHF_13C190CC3DC5F0U9999X0
153	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1249_240138&category=dirSer	정일린(鄭一麟)	1249	G002+AKS-KHF_13C815C77CB9B0U9999X0
154	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1251_240139&category=dirSer	노원(盧元)	1251	G002+AKS-KHF_12B178C6D0FFFFU9999X1
155	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1251_240140&category=dirSer	■■■(■■■)	1251	_
156	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1251_240141&category=dirSer	허공(許珙)	1251	G002+AKS-KHF_12D5C8ACF5FFFFB1233X0
157	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1251_240142&category=dirSer	이존비(李尊庇)	1251	G002+AKS-KHF_13C774C874BE44B1233X0
158	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1251_240143&category=dirSer	박녹지(朴祿之)	1251	G002+AKS-KHF_13BC15B179C9C0B9999X0
159	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1253_240141&category=dirSer	김중위(金仲偉)	1253	G002+AKS-KHF_13AE40C911C704U9999X0
160	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1253_240142&category=dirSer	김명(金命)	1253	G002+AKS-KHF_12AE40BA85FFFFU9999X0
161	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1254_240143&category=dirSer	이소(李邵)	1254	G002+AKS-KHF_12C774C18CFFFFU9999X1
162	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1254_240144&category=dirSer	곽홍조(郭洪祚)	1254	G002+AKS-KHF_13ACFDD64DC870U9999X0
163	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1255_240145&category=dirSer	왕윤(王胤)	1255	G002+AKS-KHF_12C655C724FFFFU9999X0
164	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1255_240146&category=dirSer	이수경(李受庚)	1255	G002+AKS-KHF_13C774C218ACBDU9999X1
165	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1257_240147&category=dirSer	임춘수(林椿壽)	1257	G002+AKS-KHF_13C784CD98C218U9999X0
166	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1257_240148&category=dirSer	황공석(黃公石)	1257	G002+AKS-KHF_13D669ACF5C11DU9999X0
167	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1258_240149&category=dirSer	이원(李源)	1258	G002+AKS-KHF_12C774C6D0FFFFU9999X5
168	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1260_240150&category=dirSer	오한경(吳漢卿)	1260	G002+AKS-KHF_13C624D55CACBDB1242X0
169	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1260_240151&category=dirSer	김득균(金得鈞)	1260	G002+AKS-KHF_13AE40B4DDADE0U9999X0
170	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1261_240152&category=dirSer	김수연(金守衍)	1261	G002+AKS-KHF_13AE40C218C5F0U9999X0
171	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1261_240153&category=dirSer	임기(林杞)	1261	G002+AKS-KHF_12C784AE30FFFFU9999X1
172	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1263_240154&category=dirSer	김양유(金良裕)	1263	G002+AKS-KHF_13AE40C591C720U9999X0
173	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1264_240132&category=dirSer	민지(閔漬)	1264	G002+AKS-KHF_12BBFCC9C0FFFFB1248X0
174	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1264_230155&category=dirSer	이방연(李芳衍)	1264	G002+AKS-KHF_12C774C9C4FFFFB1244X0
175	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1265_240156&category=dirSer	박안(朴安)	1265	G002+AKS-KHF_12BC15C548FFFFU9999X0
176	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1266_230157&category=dirSer	정시(鄭試)	1266	G002+AKS-KHF_12C815C2DCFFFFU9999X0
177	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1267_240158&category=dirSer	이회(李繪)	1267	G002+AKS-KHF_12C774D68CFFFFU9999X1
178	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1269_240159&category=dirSer	방선로(方宣老)	1269	G002+AKS-KHF_13BC29C6B0C120U9999X0
179	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1271_240160&category=dirSer	양순(梁淳)	1271	G002+AKS-KHF_12C591C21CFFFFU9999X1
180	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1273_240161&category=dirSer	문관지(文貫之)	1273	G002+AKS-KHF_13BB38AD00C9C0U9999X0
181	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1273_240162&category=dirSer	양균(梁均)	1273	G002+AKS-KHF_12C591ADE0FFFFU9999X0
182	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1275_240163&category=dirSer	김태현(金台鉉)	1275	G002+AKS-KHF_13AE40D0DCD604B1261X0
183	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1275_240164&category=dirSer	조전(趙戬)	1275	G002+AKS-KHF_12C870C804FFFFU9999X2
184	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1276_240166&category=dirSer	이지환(李之桓)	1276	G002+AKS-KHF_13C774C9C0D658U9999X0
185	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1276_240167&category=dirSer	이연(李緣)	1276	G002+AKS-KHF_12C774C5F0FFFFU9999X1
186	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1277_240168&category=dirSer	정공단(鄭公旦)	1277	G002+AKS-KHF_13C815ACF5B2E8U9999X0
187	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1277_240169&category=dirSer	정귀(鄭龜)	1277	G002+AKS-KHF_12C815AD6CFFFFU9999X1
188	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1279_240170&category=dirSer	백원항(白元恒)	1279	G002+AKS-KHF_13BC31C6D0D56DU9999X0
189	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1279_240171&category=dirSer	채홍철(蔡洪哲)	1279	G002+AKS-KHF_13CC44D64DCCA0B1262X0
190	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1279_240172&category=dirSer	정시(鄭時)	1279	G002+AKS-KHF_12C815C2DCFFFFU9999X0
191	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1282_240172&category=dirSer	박문정(朴文靖)	1282	G002+AKS-KHF_13BC15BB38C815U9999X2
192	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1282_240173&category=dirSer	안석(安碩)	1282	G002+AKS-KHF_12C548C11DFFFFU9999X0
193	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1283_240174&category=dirSer	이부(李榑)	1283	G002+AKS-KHF_12C774BD80FFFFU9999X2
194	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1283_240175&category=dirSer	이응(李膺)	1283	G002+AKS-KHF_12C774C751FFFFU9999X0
195	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1284_230176&category=dirSer	남선용(南宣用)	1284	G002+AKS-KHF_13B0A8C120C6A9U9999X0
196	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1285_240178&category=dirSer	윤신걸(尹莘傑)	1285	G002+AKS-KHF_13C724C2E0AC78B1266X0
197	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1285_240179&category=dirSer	■■■(■■■)	1285	_
198	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1285_230177&category=dirSer	이서(李瑞)	1285	G002+AKS-KHF_12C774C11CFFFFU9999X1
199	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1286_240181&category=dirSer	임홍기(任弘基)	1286	G002+AKS-KHF_13C784D64DAE30U9999X1
200	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1286_240182&category=dirSer	■■■(■■■)	1286	_
201	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1286_230180&category=dirSer	권휴(權烋)	1286	G002+AKS-KHF_12AD8CD734FFFFU9999X0
202	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1287_240183&category=dirSer	이규(李樛)	1287	G002+AKS-KHF_12C774ADDCFFFFU9999X2
203	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1289_240184&category=dirSer	김승인(金承印)	1289	G002+AKS-KHF_13AE40C2B9C778U9999X0
204	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1292_240185&category=dirSer	이언충(李彦冲)	1292	G002+AKS-KHF_13C774C5B8CDA9B1273X0
205	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1295_240186&category=dirSer	이관(李琯)	1295	G002+AKS-KHF_12C774AD00FFFFU9999X5
206	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1296_240187&category=dirSer	최응(崔凝)	1296	G002+AKS-KHF_12CD5CC751FFFFB0898X1
207	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1299_240188&category=dirSer	이천(李蒨)	1299	G002+AKS-KHF_12C774CC9CFFFFD1349X0
208	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1300_240189&category=dirSer	김낭운(金琅韻)	1300	G002+AKS-KHF_13AE40B0ADC6B4U9999X0
209	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1301_240191&category=dirSer	이봉룡(李鳳龍)	1301	G002+AKS-KHF_13C774BD09B8E1U9999X0
210	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1301_240192&category=dirSer	이제현(李齊賢)	1301	G002+AKS-KHF_13C774C81CD604B1287X0
211	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1301_230190&category=dirSer	최응(崔凝)	1301	G002+AKS-KHF_12CD5CC751FFFFB0898X1
212	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1302_240192&category=dirSer	양성자(梁成梓)	1302	G002+AKS-KHF_13C591C131C790U9999X0
213	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1302_240193&category=dirSer	최해(崔瀣)	1302	G002+AKS-KHF_12CD5CD574FFFFB1287X0
214	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1302_240194&category=dirSer	박인지(朴仁祉)	1302	G002+AKS-KHF_13BC15C778C9C0U9999X0
215	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1303_240193&category=dirSer	구환(具桓)	1303	G002+AKS-KHF_12AD6CD658FFFFU9999X0
216	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1305_240194&category=dirSer	이문언(李文彦)	1305	G002+AKS-KHF_13C774BB38C5B8U9999X0
217	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1317_240196&category=dirSer	김현구(金玄具)	1317	G002+AKS-KHF_13AE40D604AD6CU9999X1
218	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1317_240197&category=dirSer	이곡(李穀)	1317	G002+AKS-KHF_12C774ACE1FFFFB1298X0
219	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1317_240198&category=dirSer	정공연(鄭公衍)	1317	G002+AKS-KHF_13C815ACF5C5F0U9999X0
220	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1317_240199&category=dirSer	윤택(尹澤)	1317	G002+AKS-KHF_12C724D0DDFFFFB1288X0
221	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1320_240198&category=dirSer	정을보(鄭乙輔)	1320	G002+AKS-KHF_13C815C744BCF4U9999X0
222	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1320_240199&category=dirSer	배중보(裵仲輔)	1320	G002+AKS-KHF_13BC30C911BCF4U9999X1
223	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1320_240200&category=dirSer	안보(安輔)	1320	G002+AKS-KHF_12C548BCF4FFFFB1302X0
224	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1320_230197&category=dirSer	정종보(鄭宗輔)	1320	G002+AKS-KHF_13C815C885BCF4U9999X0
225	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1326_240200&category=dirSer	이달중(李達中)	1326	G002+AKS-KHF_13C774B2ECCDA9D1385X0
226	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1326_240201&category=dirSer	정운경(鄭云敬)	1326	G002+AKS-KHF_13C815C6B4ACBDB1305X0
227	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1330_240201&category=dirSer	손광사(孫光嗣)	1330	G002+AKS-KHF_13C190AD11C0ACU9999X0
228	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1339_240203&category=dirSer	안원룡(安元龍)	1339	G002+AKS-KHF_13C548C6D0B8E1U9999X0
229	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1331_240202&category=dirSer	탁광무(卓光茂)	1331	G002+AKS-KHF_13D0C1AD11BB34U9999X0
230	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1340_240204&category=dirSer	양윤식(梁允軾)	1340	G002+AKS-KHF_13C591C724C2DDU9999X0
231	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1340_240205&category=dirSer	오동(吳仝)	1340	G002+AKS-KHF_12C624B3D9FFFFU9999X0
232	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1341_240205&category=dirSer	성사달(成士達)	1341	G002+AKS-KHF_13C131C0ACB2ECD1380X0
233	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1341_240206&category=dirSer	한홍도(韓弘度)	1341	G002+AKS-KHF_13D55CD64DB3C4U9999X0
234	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1341_240207&category=dirSer	신익지(申翌之)	1341	G002+AKS-KHF_13C2E0C775C9C0U9999X0
235	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1341_240208&category=dirSer	송숙통(宋淑通)	1341	G002+AKS-KHF_13C1A1C219D1B5U9999X0
236	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1341_240209&category=dirSer	곽충수(郭忠秀)	1341	G002+AKS-KHF_13ACFDCDA9C218U9999X0
237	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1341_240210&category=dirSer	이색(李穡)	1341	G002+AKS-KHF_12C774C0C9FFFFB1328X0
238	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1341_240211&category=dirSer	이몽유(李夢游)	1341	G002+AKS-KHF_13C774BABDC720U9999X0
239	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1341_240212&category=dirSer	안종원(安宗源)	1341	G002+AKS-KHF_13C548C885C6D0B1325X0
240	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1341_240213&category=dirSer	안면(安勉)	1341	G002+AKS-KHF_12C548BA74FFFFU9999X0
241	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1341_240214&category=dirSer	서영(徐穎)	1341	G002+AKS-KHF_12C11CC601FFFFU9999X0
242	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1341_240215&category=dirSer	김군필(金君弼)	1341	G002+AKS-KHF_13AE40AD70D544U9999X0
243	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1342_240206&category=dirSer	김응(金鷹)	1342	G002+AKS-KHF_12AE40C751FFFFU9999X1
244	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1344_240207&category=dirSer	안보린(安保麟)	1344	G002+AKS-KHF_13C548BCF4B9B0U9999X1
245	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1345_230208&category=dirSer	이천기(李天驥)	1345	G002+AKS-KHF_13C774CC9CAE30B1324X0
246	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1347_240209&category=dirSer	박형(朴形)	1347	G002+AKS-KHF_12BC15D615FFFFD1398X0
247	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1347_240210&category=dirSer	김득제(金得齊)	1347	G002+AKS-KHF_13AE40B4DDC81CU9999X0
248	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1350_230211&category=dirSer	이구(李玖)	1350	G002+AKS-KHF_12C774AD6CFFFFU9999X3
249	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1353_240213&category=dirSer	한달한(韓達漢)	1353	G002+AKS-KHF_13D55CBC29C2E0U9999X0
250	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1353_240214&category=dirSer	김구용(金九容)	1353	G002+AKS-KHF_13AE40AD6CC6A9B1338X0
251	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1353_230212&category=dirSer	양이시(楊以時)	1353	G002+AKS-KHF_13C591C774C2DCU9999X0
252	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1355_240214&category=dirSer	전익(全翊)	1355	G002+AKS-KHF_12C804C775FFFFU9999X0
253	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1357_240215&category=dirSer	이준(李竴)	1357	G002+AKS-KHF_12C774C900FFFFB1338X0
254	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1357_240216&category=dirSer	정몽주(鄭夢周)	1357	G002+AKS-KHF_13C815BABDC8FCB1337X0
255	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1357_240217&category=dirSer	강시(姜蓍)	1357	G002+AKS-KHF_12AC15C2DCFFFFB1339X0
256	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1357_240218&category=dirSer	노숭(盧崇)	1357	G002+AKS-KHF_12B178C22DFFFFB1337X0
257	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1360_240217&category=dirSer	박계양(朴季陽)	1360	G002+AKS-KHF_13BC15B3C8C9C0B1342X0
258	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1360_240219&category=dirSer	이숭인(李崇仁)	1360	G002+AKS-KHF_13C774C22DC778B1347X0
259	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1360_240220&category=dirSer	정도전(鄭道傳)	1360	G002+AKS-KHF_13C815B3C4C804B1342X0
260	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1360_240221&category=dirSer	김균(金稛)	1360	G002+AKS-KHF_12AE40ADE0FFFFD1398X0
261	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1360_240222&category=dirSer	윤소종(尹紹宗)	1360	G002+AKS-KHF_13C724C18CC885B1345X0
262	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1360_240223&category=dirSer	원천석(元天錫)	1360	G002+AKS-KHF_13C6D0CC9CC11DB1330X0
263	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1360_240224&category=dirSer	심방철(沈方哲)	1360	G002+AKS-KHF_13C2ECBC29CCA0B9999X0
264	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1360_240226&category=dirSer	나계종(羅繼從)	1360	G002+AKS-KHF_13B098ACC4C885B1339X0
265	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1361_230218&category=dirSer	■■■(■■■)	1361	_
266	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1362_240220&category=dirSer	허시(許時)	1362	G002+AKS-KHF_12D5C8C2DCFFFFU9999X1
267	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1362_230219&category=dirSer	정천익(鄭天益)	1362	G002+AKS-KHF_13C815CC9CC775U9999X0
268	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1365_240221&category=dirSer	민안인(閔安仁)	1365	G002+AKS-KHF_13BBFCC548C778B1343X0
269	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1365_240222&category=dirSer	안경공(安景恭)	1365	G002+AKS-KHF_13C548ACBDACF5B1347X0
270	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1365_240223&category=dirSer	임간(林幹)	1365	G002+AKS-KHF_12C784AC04FFFFU9999X1
271	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1365_240224&category=dirSer	이첨(李詹)	1365	G002+AKS-KHF_12C774CCA8FFFFB1345X0
272	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1368_230223&category=dirSer	전백영(全伯英)	1368	G002+AKS-KHF_13C804BC31C601U9999X0
273	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1371_230224&category=dirSer	유량(柳亮)	1371	G002+AKS-KHF_12C720B7C9FFFFB1355X0
274	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1374_230224&category=dirSer	이취(李就)	1374	G002+AKS-KHF_12C774CDE8FFFFU9999X0
275	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1374_230225&category=dirSer	이종학(李種學)	1374	G002+AKS-KHF_13C774C885D559B1361X0
276	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1374_230226&category=dirSer	남은(南誾)	1374	G002+AKS-KHF_12B0A8C740FFFFB1354X0
277	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1374_230227&category=dirSer	길재(吉再)	1374	G002+AKS-KHF_12AE38C7ACFFFFB1353X0
278	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1376_240229&category=dirSer	정희(鄭熙)	1376	G002+AKS-KHF_12C815D76CFFFFU9999X1
279	http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KS_5COc_1376_230228&category=dirSer	양인손(梁印孫)	1376	G002+AKS-KHF_13C591C778C190U9999X0
