exam_id	name	exam_year	uci
EXM_MU_6JOb_1577_155034	김응추(金應秋)	1577	G002+AKS-KHF_13AE40C751CD94B1556X0
EXM_MU_6JOb_1579_150001	송계선(宋繼先)	1579	G002+AKS-KHF_13C1A1ACC4C120B1553X0
EXM_MU_6JOb_1579_150002	허양(許讓)	1579	G002+AKS-KHF_12D5C8C591FFFFB1550X0
EXM_MU_6JOb_1579_150003	권준(權俊)	1579	G002+AKS-KHF_12AD8CC900FFFFB1547X0
EXM_MU_6JOb_1579_150004	홍정서(洪廷瑞)	1579	G002+AKS-KHF_13D64DC815C11CB1554X0
EXM_MU_6JOb_1579_150005	이신충(李愼忠)	1579	G002+AKS-KHF_13C774C2E0CDA9B1553X0
EXM_MU_6JOb_1579_150006	남유(南瑜)	1579	G002+AKS-KHF_12B0A8C720FFFFB1552X0
EXM_MU_6JOb_1579_150007	이유성(李惟誠)	1579	G002+AKS-KHF_13C774C720C131B1550X0
EXM_MU_6JOb_1579_150008	조의(趙誼)	1579	G002+AKS-KHF_12C870C758FFFFB1548X0
EXM_MU_6JOb_1579_150009	안윤헌(安潤獻)	1579	G002+AKS-KHF_13C548C724D5CCB1539X0
EXM_MU_6JOb_1579_150010	기효근(奇孝謹)	1579	G002+AKS-KHF_13AE30D6A8ADFCB1542X0
EXM_MU_6JOb_1579_150011	박경신(朴慶新)	1579	G002+AKS-KHF_13BC15ACBDC2E0B1541X0
EXM_MU_6JOb_1579_150012	이기남(李箕南)	1579	G002+AKS-KHF_13C774AE30B0A8B1548X0
EXM_MU_6JOb_1579_150013	변응성(邊應星)	1579	G002+AKS-KHF_13BCC0C751C131B1552X0
EXM_MU_6JOb_1579_150014	이사례(李嗣禮)	1579	G002+AKS-KHF_13C774C0ACB840B1537X0
EXM_MU_6JOb_1579_150015	성각(成恪)	1579	G002+AKS-KHF_12C131AC01FFFFB1545X0
EXM_MU_6JOb_1579_150016	이시언(李時言)	1579	G002+AKS-KHF_13C774C2DCC5B8B1557X0
EXM_MU_6JOb_1579_150017	정응(鄭應)	1579	G002+AKS-KHF_12C815C751FFFFB1548X0
EXM_MU_6JOb_1579_150018	송계조(宋繼祖)	1579	G002+AKS-KHF_13C1A1ACC4C870B1541X0
EXM_MU_6JOb_1579_150019	김경진(金景鎭)	1579	G002+AKS-KHF_13AE40ACBDC9C4B1545X0
EXM_MU_6JOb_1579_150020	송안국(宋安國)	1579	G002+AKS-KHF_13C1A1C548AD6DB1539X0
EXM_MU_6JOb_1579_150021	신연(辛衍)	1579	G002+AKS-KHF_12C2E0C5F0FFFFB1559X0
EXM_MU_6JOb_1579_150022	이숭고(李崇古)	1579	G002+AKS-KHF_13C774C22DACE0B1543X0
EXM_MU_6JOb_1579_150023	정원영(鄭元榮)	1579	G002+AKS-KHF_13C815C6D0C601B1545X0
EXM_MU_6JOb_1579_150024	권도(權度)	1579	G002+AKS-KHF_12AD8CB3C4FFFFB1533X0
EXM_MU_6JOb_1579_150025	김홍달(金弘達)	1579	G002+AKS-KHF_13AE40D64DB2ECB1543X0
EXM_MU_6JOb_1579_150026	허결(許潔)	1579	G002+AKS-KHF_12D5C8ACB0FFFFB1553X0
EXM_MU_6JOb_1579_150027	김응두(金應斗)	1579	G002+AKS-KHF_13AE40C751B450B1536X0
EXM_MU_6JOb_1579_150028	선거이(宣居怡)	1579	G002+AKS-KHF_13C120AC70C774B1545X0
EXM_MU_6JOb_1579_150029	방우주(方佑周)	1579	G002+AKS-KHF_13BC29C6B0C8FCB1549X0
EXM_MU_6JOb_1580_000262	임완(林莞)	1580	G002+AKS-KHF_12C784C644FFFFB1549X0
EXM_MU_6JOb_1580_000263	이정립(李挺立)	1580	G002+AKS-KHF_13C774C815B9BDB1554X0
EXM_MU_6JOb_1580_000264	송흡(宋潝)	1580	G002+AKS-KHF_12C1A1D761FFFFB1549X0
EXM_MU_6JOb_1580_000265	나정언(羅廷彦)	1580	G002+AKS-KHF_13B098C815C5B8B1558X0
EXM_MU_6JOb_1580_000266	임목(任穆)	1580	G002+AKS-KHF_12C784BAA9FFFFB1550X0
EXM_MU_6JOb_1580_000267	김의검(金義儉)	1580	G002+AKS-KHF_13AE40C758AC80B1550X0
EXM_MU_6JOb_1580_000268	송정기(宋廷麒)	1580	G002+AKS-KHF_13C1A1C815AE30B1545X0
EXM_MU_6JOb_1580_000269	신벽(辛璧)	1580	G002+AKS-KHF_12C2E0BCBDFFFFB1552X0
EXM_MU_6JOb_1580_000270	어득황(魚得滉)	1580	G002+AKS-KHF_13C5B4B4DDD669B1551X0
EXM_MU_6JOb_1580_000271	이언좌(李彦佐)	1580	G002+AKS-KHF_13C774C5B8C88CB1551X0
EXM_MU_6JOb_1580_000272	이옥(李沃)	1580	G002+AKS-KHF_12C774C625FFFFB1554X0
EXM_MU_6JOb_1580_000273	박광춘(朴光春)	1580	G002+AKS-KHF_13BC15AD11CD98B1550X0
EXM_MU_6JOb_1580_000274	김몽란(金夢鸞)	1580	G002+AKS-KHF_13AE40BABDB780B1542X0
EXM_MU_6JOb_1580_000275	반혼(潘渾)	1580	G002+AKS-KHF_12BC18D63CFFFFB1555X0
EXM_MU_6JOb_1580_000276	현극(玄極)	1580	G002+AKS-KHF_12D604ADF9FFFFB1554X0
EXM_MU_6JOb_1580_000277	민희준(閔希俊)	1580	G002+AKS-KHF_13BBFCD76CC900B1545X0
EXM_MU_6JOb_1580_000278	이사립(李斯立)	1580	G002+AKS-KHF_13C774C0ACB9BDB1545X0
EXM_MU_6JOb_1580_000279	조숙(趙鷫)	1580	G002+AKS-KHF_12C870C219FFFFB1547X0
EXM_MU_6JOb_1580_000280	문응춘(文應春)	1580	G002+AKS-KHF_13BB38C751CD98B1557X0
EXM_MU_6JOb_1580_000281	이정충(李廷忠)	1580	G002+AKS-KHF_13C774C815CDA9B1553X0
EXM_MU_6JOb_1580_000282	신해(申海)	1580	G002+AKS-KHF_12C2E0D574FFFFB1549X0
EXM_MU_6JOb_1580_000283	이응표(李應彪)	1580	G002+AKS-KHF_13C774C751D45CB1556X0
EXM_MU_6JOb_1580_000284	정식(丁湜)	1580	G002+AKS-KHF_12C815C2DDFFFFB1557X0
EXM_MU_6JOb_1580_000285	김태허(金太虛)	1580	G002+AKS-KHF_13AE40D0DCD5C8B1555X0
EXM_MU_6JOb_1580_000286	이복순(李福純)	1580	G002+AKS-KHF_13C774BCF5C21CB1553X0
EXM_MU_6JOb_1580_000287	이안계(李安繼)	1580	G002+AKS-KHF_13C774C548ACC4B1551X0
EXM_MU_6JOb_1580_000288	홍원해(洪源海)	1580	G002+AKS-KHF_13D64DC6D0D574B1552X0
EXM_MU_6JOb_1580_000289	고경립(高景立)	1580	G002+AKS-KHF_13ACE0ACBDB9BDB1543X0
EXM_MU_6JOb_1580_000290	이우빈(李虞賓)	1580	G002+AKS-KHF_13C774C6B0BE48B1550X0
EXM_MU_6JOb_1580_000291	박홍장(朴弘長)	1580	G002+AKS-KHF_13BC15D64DC7A5B1558X0
EXM_MU_6JOb_1580_000292	박지수(朴枝樹)	1580	G002+AKS-KHF_13BC15C9C0C218B1552X0
EXM_MU_6JOb_1580_000293	김언공(金彦恭)	1580	G002+AKS-KHF_13AE40C5B8ACF5B1550X0
EXM_MU_6JOb_1580_000294	이종인(李宗仁)	1580	G002+AKS-KHF_13C774C885C778B1556X0
EXM_MU_6JOb_1580_000295	유중영(柳重榮)	1580	G002+AKS-KHF_13C720C911C601B1550X0
EXM_MU_6JOb_1580_000296	이봉수(李鳳壽)	1580	G002+AKS-KHF_13C774BD09C218B1553X0
EXM_MU_6JOb_1580_000297	이염(李琰)	1580	G002+AKS-KHF_12C774C5FCFFFFB1551X0
EXM_MU_6JOb_1580_000298	이수(李璲)	1580	G002+AKS-KHF_12C774C218FFFFB1553X0
EXM_MU_6JOb_1580_000299	윤봉(尹鳳)	1580	G002+AKS-KHF_12C724BD09FFFFB1555X0
EXM_MU_6JOb_1580_000300	이상(李䵼)	1580	G002+AKS-KHF_12C774C0C1FFFFB1548X0
EXM_MU_6JOb_1580_000301	이홍립(李弘立)	1580	G002+AKS-KHF_13C774D64DB9BDB1549X0
EXM_MU_6JOb_1580_000302	소희익(蘇希益)	1580	G002+AKS-KHF_13C18CD76CC775B1554X0
EXM_MU_6JOb_1580_000303	송충(宋忠)	1580	G002+AKS-KHF_12C1A1CDA9FFFFB1553X0
EXM_MU_6JOb_1580_000304	김경복(金慶福)	1580	G002+AKS-KHF_13AE40ACBDBCF5B1550X0
EXM_MU_6JOb_1580_000305	전희광(田希光)	1580	G002+AKS-KHF_13C804D76CAD11B1551X0
EXM_MU_6JOb_1583_025089	민의서(閔義瑞)	1583	G002+AKS-KHF_13BBFCC758C11CB1556X0
EXM_MU_6JOb_1583_025090	윤계(尹誡)	1583	G002+AKS-KHF_12C724ACC4FFFFB1558X0
EXM_MU_6JOb_1583_025091	이순신(李順臣)	1583	G002+AKS-KHF_13C774C21CC2E0B1559X0
EXM_MU_6JOb_1583_025092	이원(李)	1583	G002+AKS-KHF_12C774C6D0FFFFB1550X0
EXM_MU_6JOb_1583_025093	권함(權涵)	1583	G002+AKS-KHF_12AD8CD568FFFFB1555X0
EXM_MU_6JOb_1583_025094	이대용(李大用)	1583	G002+AKS-KHF_13C774B300C6A9B1551X0
EXM_MU_6JOb_1583_025095	박혼(朴渾)	1583	G002+AKS-KHF_12BC15D63CFFFFB1553X0
EXM_MU_6JOb_1583_025096	인사익(印士益)	1583	G002+AKS-KHF_13C778C0ACC775B1536X0
EXM_MU_6JOb_1583_025097	장응상(張應祥)	1583	G002+AKS-KHF_13C7A5C751C0C1B1539X0
EXM_MU_6JOb_1583_025098	최산윤(崔山潤)	1583	G002+AKS-KHF_13CD5CC0B0C724B1559X0
EXM_MU_6JOb_1583_025099	이경준(李慶濬)	1583	G002+AKS-KHF_13C774ACBDC900B1561X0
EXM_MU_6JOb_1583_025100	안옥(安沃)	1583	G002+AKS-KHF_12C548C625FFFFB1554X0
EXM_MU_6JOb_1583_025101	조충(趙冲)	1583	G002+AKS-KHF_12C870CDA9FFFFB1546X0
EXM_MU_6JOb_1583_025102	하연(河淵)	1583	G002+AKS-KHF_12D558C5F0FFFFB1544X0
EXM_MU_6JOb_1583_025103	이윤(李潤)	1583	G002+AKS-KHF_12C774C724FFFFB1552X0
EXM_MU_6JOb_1583_025104	이언필(李彦弼)	1583	G002+AKS-KHF_13C774C5B8D544B1555X0
EXM_MU_6JOb_1583_025105	이천추(李天樞)	1583	G002+AKS-KHF_13C774CC9CCD94B1549X0
EXM_MU_6JOb_1583_025106	권달(權達)	1583	G002+AKS-KHF_12AD8CB2ECFFFFB1531X0
EXM_MU_6JOb_1583_025107	송간(宋簡)	1583	G002+AKS-KHF_12C1A1AC04FFFFB1544X0
EXM_MU_6JOb_1583_025108	이담(李曇)	1583	G002+AKS-KHF_12C774B2F4FFFFB1544X0
EXM_MU_6JOb_1583_025109	임봉상(任鳳祥)	1583	G002+AKS-KHF_13C784BD09C0C1B1557X0
EXM_MU_6JOb_1583_025110	정준경(鄭峻慶)	1583	G002+AKS-KHF_13C815C900ACBDB1548X0
EXM_MU_6JOb_1583_025111	신복룡(愼伏龍)	1583	G002+AKS-KHF_13C2E0BCF5B8E1B1555X0
EXM_MU_6JOb_1583_025112	전덕유(全德𥙿)	1583	G002+AKS-KHF_13C804B355C720B1539X0
EXM_MU_6JOb_1583_025113	이복룡(李伏龍)	1583	G002+AKS-KHF_13C774BCF5B8E1B1540X0
EXM_MU_6JOb_1583_025114	이신(李莘)	1583	G002+AKS-KHF_12C774C2E0FFFFB1552X0
EXM_MU_6JOb_1583_025115	이인남(李仁男)	1583	G002+AKS-KHF_13C774C778B0A8B1559X0
EXM_MU_6JOb_1583_025116	노수심(盧守諶)	1583	G002+AKS-KHF_13B178C218C2ECB1550X0
EXM_MU_6JOb_1583_025117	권탁(權晫)	1583	G002+AKS-KHF_12AD8CD0C1FFFFB1549X0
EXM_MU_6JOb_1583_025118	이상고(李尙古)	1583	G002+AKS-KHF_13C774C0C1ACE0B1546X0
EXM_MU_6JOb_1583_025119	조광영(趙光瑛)	1583	G002+AKS-KHF_13C870AD11C601B1558X0
EXM_MU_6JOb_1583_025120	김윤창(金胤昌)	1583	G002+AKS-KHF_13AE40C724CC3DB1544X0
EXM_MU_6JOb_1583_025121	신영(申榮)	1583	G002+AKS-KHF_12C2E0C601FFFFB1541X0
EXM_MU_6JOb_1583_025122	반경복(潘景福)	1583	G002+AKS-KHF_13BC18ACBDBCF5B1541X0
EXM_MU_6JOb_1583_025123	강중룡(姜仲龍)	1583	G002+AKS-KHF_13AC15C911B8E1B1550X0
EXM_MU_6JOb_1583_025124	박성근(朴成根)	1583	G002+AKS-KHF_13BC15C131ADFCB1535X0
EXM_MU_6JOb_1583_025125	이령(李苓)	1583	G002+AKS-KHF_12C774B839FFFFB1554X0
EXM_MU_6JOb_1583_025126	하준(河峻)	1583	G002+AKS-KHF_12D558C900FFFFB1541X0
EXM_MU_6JOb_1583_025127	유한흥(劉漢興)	1583	G002+AKS-KHF_13C720D55CD765B1544X0
EXM_MU_6JOb_1583_025128	우치적(禹致績)	1583	G002+AKS-KHF_13C6B0CE58C801B1560X0
EXM_MU_6JOb_1583_025129	유해(柳瀣)	1583	G002+AKS-KHF_12C720D574FFFFB1548X0
EXM_MU_6JOb_1583_025130	안인(安仁)	1583	G002+AKS-KHF_12C548C778FFFFB1538X0
EXM_MU_6JOb_1583_025131	이영(李英)	1583	G002+AKS-KHF_12C774C601FFFFB1553X0
EXM_MU_6JOb_1583_025132	박계운(朴啓運)	1583	G002+AKS-KHF_13BC15ACC4C6B4B1554X0
EXM_MU_6JOb_1583_025133	이언규(李彦䂓)	1583	G002+AKS-KHF_13C774C5B8ADDCB1557X0
EXM_MU_6JOb_1583_025134	원신(元愼)	1583	G002+AKS-KHF_12C6D0C2E0FFFFB1551X0
EXM_MU_6JOb_1583_025135	이옥장(李沃長)	1583	G002+AKS-KHF_13C774C625C7A5B1540X0
EXM_MU_6JOb_1583_025136	김세웅(金世雄)	1583	G002+AKS-KHF_13AE40C138C6C5B1532X0
EXM_MU_6JOb_1583_025137	이맹(李孟)	1583	G002+AKS-KHF_12C774B9F9FFFFB1538X0
EXM_MU_6JOb_1583_025138	신할(申硈)	1583	G002+AKS-KHF_12C2E0D560FFFFB1555X0
EXM_MU_6JOb_1583_025139	이영록(李榮祿)	1583	G002+AKS-KHF_13C774C601B85DB1560X0
EXM_MU_6JOb_1583_025140	박영진(朴英璡)	1583	G002+AKS-KHF_13BC15C601C9C4B1548X0
EXM_MU_6JOb_1583_025141	변응복(邊應福)	1583	G002+AKS-KHF_13BCC0C751BCF5B1555X0
EXM_MU_6JOb_1583_025142	송강(宋康)	1583	G002+AKS-KHF_12C1A1AC15FFFFB1551X0
EXM_MU_6JOb_1583_025143	이이형(李頤亨)	1583	G002+AKS-KHF_13C774C774D615B1554X0
EXM_MU_6JOb_1583_025144	권온(權穩)	1583	G002+AKS-KHF_12AD8CC628FFFFB1545X0
EXM_MU_6JOb_1583_025145	조덕공(趙德恭)	1583	G002+AKS-KHF_13C870B355ACF5B1547X0
EXM_MU_6JOb_1583_025146	김기명(金基命)	1583	G002+AKS-KHF_13AE40AE30BA85B1561X0
EXM_MU_6JOb_1583_025147	이현철(李賢哲)	1583	G002+AKS-KHF_13C774D604CCA0B1555X0
EXM_MU_6JOb_1583_025148	원유남(元𥙿男)	1583	G002+AKS-KHF_13C6D0C720B0A8B1561X0
EXM_MU_6JOb_1583_025149	전인복(田仁福)	1583	G002+AKS-KHF_13C804C778BCF5B1560X0
EXM_MU_6JOb_1583_025150	황몽신(黃夢辰)	1583	G002+AKS-KHF_13D669BABDC2E0B1547X0
EXM_MU_6JOb_1583_025151	박계량(朴繼良)	1583	G002+AKS-KHF_13BC15ACC4B7C9B1538X0
EXM_MU_6JOb_1583_025152	이용침(李用沉)	1583	G002+AKS-KHF_13C774C6A9CE68B1548X0
EXM_MU_6JOb_1583_025153	김득추(金得秋)	1583	G002+AKS-KHF_13AE40B4DDCD94B1561X0
EXM_MU_6JOb_1583_025154	이용준(李用濬)	1583	G002+AKS-KHF_13C774C6A9C900B1554X0
EXM_MU_6JOb_1583_025155	이민(李敏)	1583	G002+AKS-KHF_12C774BBFCFFFFB1553X0
EXM_MU_6JOb_1583_025156	한순(韓楯)	1583	G002+AKS-KHF_12D55CC21CFFFFB1555X0
EXM_MU_6JOb_1583_025157	김양좌(金良佐)	1583	G002+AKS-KHF_13AE40C591C88CB1533X0
EXM_MU_6JOb_1583_025158	신대해(申大海)	1583	G002+AKS-KHF_13C2E0B300D574B1543X0
EXM_MU_6JOb_1583_025159	이연복(李連福)	1583	G002+AKS-KHF_13C774C5F0BCF5B1531X0
EXM_MU_6JOb_1583_025160	김건추(金建秋)	1583	G002+AKS-KHF_13AE40AC74CD94B1541X0
EXM_MU_6JOb_1583_025161	조경(趙儆)	1583	G002+AKS-KHF_12C870ACBDFFFFB1531X0
EXM_MU_6JOb_1583_025162	곽안국(郭安國)	1583	G002+AKS-KHF_13ACFDC548AD6DB1553X0
EXM_MU_6JOb_1583_025163	백인홍(白仁弘)	1583	G002+AKS-KHF_13BC31C778D64DB1545X0
EXM_MU_6JOb_1583_025164	정의방(鄭義邦)	1583	G002+AKS-KHF_13C815C758BC29B1551X0
EXM_MU_6JOb_1583_025165	정응란(鄭應鸞)	1583	G002+AKS-KHF_13C815C751B780B1560X0
EXM_MU_6JOb_1583_025166	이희량(李希良)	1583	G002+AKS-KHF_13C774D76CB7C9B1553X0
EXM_MU_6JOb_1583_025167	이우(李{冫+愚})	1583	G002+AKS-KHF_12C774C6B0FFFFB1523X0
EXM_MU_6JOb_1583_025168	허수부(許秀夫)	1583	G002+AKS-KHF_13D5C8C218BD80B1552X0
EXM_MU_6JOb_1583_025169	이극경(李克經)	1583	G002+AKS-KHF_13C774ADF9ACBDB1542X0
EXM_MU_6JOb_1583_025170	황대붕(黃大鵬)	1583	G002+AKS-KHF_13D669B300BD95B1548X0
EXM_MU_6JOb_1583_025171	이사공(李士恭)	1583	G002+AKS-KHF_13C774C0ACACF5B1554X0
EXM_MU_6JOb_1583_025172	이한(李垾)	1583	G002+AKS-KHF_12C774D55CFFFFB1536X0
EXM_MU_6JOb_1583_025173	이대화(李大和)	1583	G002+AKS-KHF_13C774B300D654B1559X0
EXM_MU_6JOb_1583_025174	방수경(方守慶)	1583	G002+AKS-KHF_13BC29C218ACBDB1548X0
EXM_MU_6JOb_1583_025175	인원개(印元凱)	1583	G002+AKS-KHF_13C778C6D0AC1CB1556X0
EXM_MU_6JOb_1583_025176	김표(金彪)	1583	G002+AKS-KHF_12AE40D45CFFFFB1546X0
EXM_MU_6JOb_1583_025177	이계남(李繼男)	1583	G002+AKS-KHF_13C774ACC4B0A8B1551X0
EXM_MU_6JOb_1583_025178	김충직(金忠直)	1583	G002+AKS-KHF_13AE40CDA9C9C1B1547X0
EXM_MU_6JOb_1583_025179	이춘화(李春和)	1583	G002+AKS-KHF_13C774CD98D654B1559X0
EXM_MU_6JOb_1583_025180	이종성(李宗誠)	1583	G002+AKS-KHF_13C774C885C131B1553X0
EXM_MU_6JOb_1583_025181	구황(具滉)	1583	G002+AKS-KHF_12AD6CD669FFFFB1561X0
EXM_MU_6JOb_1583_025182	유의신(柳義臣)	1583	G002+AKS-KHF_13C720C758C2E0B1551X0
EXM_MU_6JOb_1583_025183	이성임(李聖任)	1583	G002+AKS-KHF_13C774C131C784B1560X0
EXM_MU_6JOb_1583_025184	권세중(權世中)	1583	G002+AKS-KHF_13AD8CC138C911B1560X0
EXM_MU_6JOb_1583_025185	전백옥(全伯玉)	1583	G002+AKS-KHF_13C804BC31C625B1558X0
EXM_MU_6JOb_1583_025186	이눌(李訥)	1583	G002+AKS-KHF_12C774B20CFFFFB1552X0
EXM_MU_6JOb_1583_025187	유응록(柳應祿)	1583	G002+AKS-KHF_13C720C751B85DB1556X0
EXM_MU_6JOb_1583_025188	허정은(許廷誾)	1583	G002+AKS-KHF_13D5C8C815C740B1561X0
EXM_MU_6JOb_1583_025189	홍여회(洪汝淮)	1583	G002+AKS-KHF_13D64DC5ECD68CB1549X0
EXM_MU_6JOb_1583_000306	오정방(吳定邦)	1583	G002+AKS-KHF_13C624C815BC29B1552X0
EXM_MU_6JOb_1583_000307	박인건(朴仁健)	1583	G002+AKS-KHF_13BC15C778AC74B1547X0
EXM_MU_6JOb_1583_000308	김응건(金應健)	1583	G002+AKS-KHF_13AE40C751AC74B1550X0
EXM_MU_6JOb_1583_000309	유봉원(柳逢元)	1583	G002+AKS-KHF_13C720BD09C6D0B1550X0
EXM_MU_6JOb_1583_000310	김천수(金千壽)	1583	G002+AKS-KHF_13AE40CC9CC218B1555X0
EXM_MU_6JOb_1583_000311	김흔(金忻)	1583	G002+AKS-KHF_12AE40D754FFFFB1544X0
EXM_MU_6JOb_1583_000312	이극신(李克新)	1583	G002+AKS-KHF_13C774ADF9C2E0B1559X0
EXM_MU_6JOb_1583_000313	박인영(朴仁英)	1583	G002+AKS-KHF_13BC15C778C601B1545X0
EXM_MU_6JOb_1583_000314	이언형(李彦珩)	1583	G002+AKS-KHF_13C774C5B8D615B1554X0
EXM_MU_6JOb_1583_000315	박응기(朴應箕)	1583	G002+AKS-KHF_13BC15C751AE30B1554X0
EXM_MU_6JOb_1583_000316	한덕수(韓德脩)	1583	G002+AKS-KHF_13D55CB355C218B1562X0
EXM_MU_6JOb_1583_000317	김준(金浚)	1583	G002+AKS-KHF_12AE40C900FFFFB1563X0
EXM_MU_6JOb_1583_000318	이근민(李謹敏)	1583	G002+AKS-KHF_13C774ADFCBBFCB1551X0
EXM_MU_6JOb_1583_000319	방응원(方應元)	1583	G002+AKS-KHF_13BC29C751C6D0B1553X0
EXM_MU_6JOb_1583_000320	이연춘(李延春)	1583	G002+AKS-KHF_13C774C5F0CD98B1553X0
EXM_MU_6JOb_1583_000321	이항(李沆)	1583	G002+AKS-KHF_12C774D56DFFFFB1549X1
EXM_MU_6JOb_1583_000322	장응기(張應箕)	1583	G002+AKS-KHF_13C7A5C751AE30B1544X0
EXM_MU_6JOb_1583_000323	이의(李薿)	1583	G002+AKS-KHF_12C774C758FFFFB1554X0
EXM_MU_6JOb_1583_000324	황하수(黃河水)	1583	G002+AKS-KHF_13D669D558C218B1552X0
EXM_MU_6JOb_1583_000325	심득(沈得)	1583	G002+AKS-KHF_12C2ECB4DDFFFFB1547X0
EXM_MU_6JOb_1583_000326	조대관(趙大寬)	1583	G002+AKS-KHF_13C870B300AD00B1552X0
EXM_MU_6JOb_1583_000327	신응창(申應昌)	1583	G002+AKS-KHF_13C2E0C751CC3DB1538X0
EXM_MU_6JOb_1583_000328	공학수(孔鶴壽)	1583	G002+AKS-KHF_13ACF5D559C218B1557X0
EXM_MU_6JOb_1583_000329	박희성(朴希聖)	1583	G002+AKS-KHF_13BC15D76CC131B1538X0
EXM_MU_6JOb_1583_000330	김호제(金好悌)	1583	G002+AKS-KHF_13AE40D638C81CB1551X0
EXM_MU_6JOb_1583_000331	정희현(鄭希玄)	1583	G002+AKS-KHF_13C815D76CD604B1555X0
EXM_MU_6JOb_1583_000332	최용(崔勇)	1583	G002+AKS-KHF_12CD5CC6A9FFFFB1555X0
EXM_MU_6JOb_1583_000333	송응민(宋應珉)	1583	G002+AKS-KHF_13C1A1C751BBFCB1555X0
EXM_MU_6JOb_1583_000334	김헌(金憲)	1583	G002+AKS-KHF_12AE40D5CCFFFFB1553X0
EXM_MU_6JOb_1583_000335	성영우(成永遇)	1583	G002+AKS-KHF_13C131C601C6B0B1546X0
EXM_MU_6JOb_1583_000336	현응신(玄應臣)	1583	G002+AKS-KHF_13D604C751C2E0B1557X0
EXM_MU_6JOb_1583_000337	이대년(李大年)	1583	G002+AKS-KHF_13C774B300B144B1546X0
EXM_MU_6JOb_1583_000338	김욱(金郁)	1583	G002+AKS-KHF_12AE40C6B1FFFFB1539X0
EXM_MU_6JOb_1583_000339	변덕수(卞德壽)	1583	G002+AKS-KHF_13BCC0B355C218B1555X0
EXM_MU_6JOb_1583_000340	이경신(李敬信)	1583	G002+AKS-KHF_13C774ACBDC2E0B1558X0
EXM_MU_6JOb_1583_000341	선여경(宣餘慶)	1583	G002+AKS-KHF_13C120C5ECACBDB1551X0
EXM_MU_6JOb_1583_000342	정응권(丁應權)	1583	G002+AKS-KHF_13C815C751AD8CB1553X0
EXM_MU_6JOb_1583_000343	마응두(馬應斗)	1583	G002+AKS-KHF_13B9C8C751B450B1562X0
EXM_MU_6JOb_1583_000344	이응남(李應男)	1583	G002+AKS-KHF_13C774C751B0A8B1560X0
EXM_MU_6JOb_1583_000345	이파백(李葩白)	1583	G002+AKS-KHF_13C774D30CBC31B1555X0
EXM_MU_6JOb_1583_000346	황응욱(黃應昱)	1583	G002+AKS-KHF_13D669C751C6B1B1563X0
EXM_MU_6JOb_1583_000347	신탁(申倬)	1583	G002+AKS-KHF_12C2E0D0C1FFFFB1541X0
EXM_MU_6JOb_1583_000348	이대원(李大源)	1583	G002+AKS-KHF_13C774B300C6D0B1566X0
EXM_MU_6JOb_1583_000349	김여강(金汝崗)	1583	G002+AKS-KHF_13AE40C5ECAC15B1548X0
EXM_MU_6JOb_1583_000350	이영윤(李榮胤)	1583	G002+AKS-KHF_13C774C601C724B1543X0
EXM_MU_6JOb_1583_000351	채진(蔡津)	1583	G002+AKS-KHF_12CC44C9C4FFFFB1564X0
EXM_MU_6JOb_1583_000352	이응해(李應獬)	1583	G002+AKS-KHF_13C774C751D574B1557X0
EXM_MU_6JOb_1583_000353	이성우(李晟佑)	1583	G002+AKS-KHF_13C774C131C6B0B1539X0
EXM_MU_6JOb_1583_000354	하진(河震)	1583	G002+AKS-KHF_12D558C9C4FFFFB1557X0
EXM_MU_6JOb_1583_000355	유지신(柳止信)	1583	G002+AKS-KHF_13C720C9C0C2E0B1559X0
EXM_MU_6JOb_1583_000356	정수곤(鄭壽鵾)	1583	G002+AKS-KHF_13C815C218ACE4B1528X0
EXM_MU_6JOb_1583_000357	이심일(李心一)	1583	G002+AKS-KHF_13C774C2ECC77CB1554X0
EXM_MU_6JOb_1583_000358	최경절(崔敬節)	1583	G002+AKS-KHF_13CD5CACBDC808B1555X0
EXM_MU_6JOb_1583_000359	양지(梁誌)	1583	G002+AKS-KHF_12C591C9C0FFFFB1554X0
EXM_MU_6JOb_1583_000360	박재(朴宰)	1583	G002+AKS-KHF_12BC15C7ACFFFFB1534X0
EXM_MU_6JOb_1583_000361	조흥정(趙興庭)	1583	G002+AKS-KHF_13C870D765C815B1546X0
EXM_MU_6JOb_1583_000362	이응성(李應星)	1583	G002+AKS-KHF_13C774C751C131B1557X0
EXM_MU_6JOb_1583_000363	신효업(申孝業)	1583	G002+AKS-KHF_13C2E0D6A8C5C5B1554X0
EXM_MU_6JOb_1583_000364	이은종(李殷宗)	1583	G002+AKS-KHF_13C774C740C885B1559X0
EXM_MU_6JOb_1583_000365	서경치(徐景穉)	1583	G002+AKS-KHF_13C11CACBDCE58B1557X0
EXM_MU_6JOb_1583_000366	김신(金信)	1583	G002+AKS-KHF_12AE40C2E0FFFFB1544X0
EXM_MU_6JOb_1583_000367	안홍국(安弘國)	1583	G002+AKS-KHF_13C548D64DAD6DB1555X0
EXM_MU_6JOb_1583_000368	최변(崔汴)	1583	G002+AKS-KHF_12CD5CBCC0FFFFB1551X0
EXM_MU_6JOb_1583_000369	김윤정(金潤鼎)	1583	G002+AKS-KHF_13AE40C724C815B1553X0
EXM_MU_6JOb_1583_000370	나대용(羅大用)	1583	G002+AKS-KHF_13B098B300C6A9B1556X0
