exam_id	name	exam_year	uci
EXM_KM_5COb_1120_000245	이탄지(李坦之)	1120	G002+AKS-KHF_13C774D0C4C9C0B1086X0
EXM_KM_5COb_1120_000246	김영석(金永錫)	1120	G002+AKS-KHF_13AE40C601C11DB1089X0
EXM_KM_5COb_1122_000251	안보린(安寶麟)	1122	G002+AKS-KHF_13C548BCF4B9B0U9999X0
EXM_KM_5COb_9999_000247	박정유(朴挺蕤)	_	G002+AKS-KHF_13BC15C815C720B1089X0
EXM_KM_5COb_9999_000249	김인규(金仁規)	_	G002+AKS-KHF_13AE40C778ADDCU9999X1
EXM_KM_5COb_9999_000250	정복경(鄭復卿)	_	G002+AKS-KHF_13C815BCF5ACBDD1154X0
EXM_KM_5COb_9999_000251	최도원(崔道元)	_	G002+AKS-KHF_13CD5CB3C4C6D0U9999X0
EXM_KM_5COb_9999_000252	임원후(任元厚)	_	G002+AKS-KHF_13C784C6D0D6C4B1089X0
EXM_KM_5COb_9999_000253	김수자(金守雌)	_	G002+AKS-KHF_13AE40C218C790U9999X0
EXM_KM_5COb_9999_000254	윤영준(尹永濬)	_	G002+AKS-KHF_13C724C601C900U9999X0
EXM_KM_5COb_9999_000255	윤영원(尹永源)	_	G002+AKS-KHF_13C724C601C6D0U9999X0
EXM_KM_5COb_9999_000256	이점(李漸)	_	G002+AKS-KHF_12C774C810FFFFU9999X0
EXM_KM_5COb_9999_000257	이동민(李棟民)	_	G002+AKS-KHF_13C774B3D9BBFCU9999X0
EXM_KM_5COb_9999_000258	유방의(劉邦儀)	_	G002+AKS-KHF_13C720BC29C758B1092X1
EXM_KM_5COb_9999_000259	최정(崔精)	_	G002+AKS-KHF_12CD5CC815FFFFB1076X0
EXM_KM_5COb_9999_000260	김극해(金克諧)	_	G002+AKS-KHF_13AE40ADF9D574U9999X0
EXM_KM_5COb_9999_000261	홍이서(洪彛叙)	_	G002+AKS-KHF_13D64DC774C11CU9999X0
EXM_KM_5COb_9999_000262	이중(李仲)	_	G002+AKS-KHF_12C774C911FFFFD1151X0
EXM_KM_5COb_1122_000263	나경순(羅景純)	1122	G002+AKS-KHF_13B098ACBDC21CU9999X0
EXM_KM_5COb_1122_000264	박소(朴翛)	1122	G002+AKS-KHF_12BC15C18CFFFFB1097X1
EXM_KM_5COb_1123_000265	변순부(卞純夫)	1123	G002+AKS-KHF_13BCC0C21CBD80U9999X0
EXM_KM_5COb_1123_000266	전기(田起)	1123	G002+AKS-KHF_12C804AE30FFFFU9999X0
EXM_KM_5COb_1124_000267	고효충(高孝冲)	1124	G002+AKS-KHF_13ACE0D6A8CDA9U9999X0
EXM_KM_5COb_1124_000268	최부항(崔裒抗)	1124	G002+AKS-KHF_13CD5CBD80D56DB1099X0
EXM_KM_5COb_1124_000269	오인정(吳仁正)	1124	G002+AKS-KHF_13C624C778C815B1100X0
EXM_KM_5COb_1125_000270	이양신(李陽伸)	1125	G002+AKS-KHF_13C774C591C2E0U9999X0
EXM_KM_5COb_1125_000271	정지원(鄭知源)	1125	G002+AKS-KHF_13C815C9C0C6D0B1090X0
EXM_KM_5COb_1125_000272	김영부(金永夫)	1125	G002+AKS-KHF_13AE40C601BD80B1096X0
EXM_KM_5COb_1127_000273	왕좌재(王佐材)	1127	G002+AKS-KHF_13C655C88CC7ACU9999X0
EXM_KM_5COb_1128_000274	이원철(李元哲)	1128	G002+AKS-KHF_13C774C6D0CCA0U9999X0
EXM_KM_5COb_1128_000275	호진경(胡晉卿)	1128	G002+AKS-KHF_13D638C9C4ACBDB1107X0
EXM_KM_5COb_1128_000276	최윤의(崔允儀)	1128	G002+AKS-KHF_13CD5CC724C758B1102X0
EXM_KM_5COb_1130_000277	박동주(朴東柱)	1130	G002+AKS-KHF_13BC15B3D9C8FCU9999X0
EXM_KM_5COb_1130_000278	이인영(李仁榮)	1130	G002+AKS-KHF_13C774C778C601B1115X0
EXM_KM_5COb_1132_000279	최광원(崔光遠)	1132	G002+AKS-KHF_13CD5CAD11C6D0U9999X0
EXM_KM_5COb_1132_000280	윤인첨(尹鱗瞻)	1132	G002+AKS-KHF_13C724C778CCA8B1110X0
EXM_KM_5COb_1133_000281	김우번(金于蕃)	1133	G002+AKS-KHF_13AE40C6B0BC88U9999X0
EXM_KM_5COb_1134_000282	허홍재(許洪材)	1134	G002+AKS-KHF_13D5C8D64DC7ACD1170X0
EXM_KM_5COb_1134_000283	최우보(崔祐甫)	1134	G002+AKS-KHF_13CD5CC6B0BCF4B1105X1
EXM_KM_5COb_1137_000284	이신(李信)	1137	G002+AKS-KHF_12C774C2E0FFFFU9999X5
EXM_KM_5COb_1138_000285	이대유(李大有)	1138	G002+AKS-KHF_13C774B300C720U9999X0
EXM_KM_5COb_1138_000286	민영모(閔令謨)	1138	G002+AKS-KHF_13BBFCC601BAA8B1111X0
EXM_KM_5COb_1139_000288	최급(崔伋)	1139	G002+AKS-KHF_12CD5CAE09FFFFU9999X0
EXM_KM_5COb_1140_000289	팽희밀(彭希密)	1140	G002+AKS-KHF_13D33DD76CBC00U9999X0
EXM_KM_5COb_1140_000290	최윤인(崔允仁)	1140	G002+AKS-KHF_13CD5CC724C778B1112X0
EXM_KM_5COb_1142_000291	고주(高儔)	1142	G002+AKS-KHF_12ACE0C8FCFFFFU9999X0
EXM_KM_5COb_1142_000292	황보서(皇甫諝)	1142	G002+AKS-KHF_13D669BCF4C11CU9999X0
EXM_KM_5COb_1142_000293	장충의(張忠義)	1142	G002+AKS-KHF_13C7A5CDA9C758B1109X1
EXM_KM_5COb_1144_000294	김돈중(金敦中)	1144	G002+AKS-KHF_13AE40B3C8C911D1170X0
EXM_KM_5COb_1144_000295	한영(韓楹)	1144	G002+AKS-KHF_12D55CC601FFFFU9999X2
EXM_KM_5COb_1144_000296	윤자고(尹子固)	1144	G002+AKS-KHF_13C724C790ACE0U9999X0
EXM_KM_5COb_1144_000297	민광문(閔光文)	1144	G002+AKS-KHF_13BBFCAD11BB38U9999X0
EXM_KM_5COb_1144_000298	박효진(朴孝晉)	1144	G002+AKS-KHF_13BC15D6A8C9C4U9999X0
EXM_KM_5COb_1144_000299	최효온(崔孝溫)	1144	G002+AKS-KHF_13CD5CD6A8C628U9999X0
EXM_KM_5COb_1144_000300	이지명(李知命)	1144	G002+AKS-KHF_13C774C9C0BA85B1127X0
EXM_KM_5COb_1145_000301	조문진(趙文振)	1145	G002+AKS-KHF_13C870BB38C9C4U9999X0
EXM_KM_5COb_1146_000302	황문부(黃文富)	1146	G002+AKS-KHF_13D669BB38BD80U9999X0
EXM_KM_5COb_1146_000303	이문탁(李文鐸)	1146	G002+AKS-KHF_13C774BB38D0C1U9999X0
EXM_KM_5COb_9999_000304	염신약(廉信若)	_	G002+AKS-KHF_13C5FCC2E0C57DB1118X0
EXM_KM_5COb_9999_000305	최우청(崔遇淸)	_	G002+AKS-KHF_13CD5CC6B0CCADD1184X0
EXM_KM_5COb_9999_000306	이공승(李公升)	_	G002+AKS-KHF_13C774ACF5C2B9B1099X0
EXM_KM_5COb_9999_000307	한문준(韓文俊)	_	G002+AKS-KHF_13D55CBB38C900D1190X0
EXM_KM_5COb_9999_000308	김존중(金存中)	_	G002+AKS-KHF_13AE40C874C911D1156X0
EXM_KM_5COb_9999_000309	최균(崔均)	_	G002+AKS-KHF_12CD5CADE0FFFFD1174X0
EXM_KM_5COb_9999_000310	임극충(任克忠)	_	G002+AKS-KHF_13C784ADF9CDA9D1171X0
EXM_KM_5COb_9999_000311	김영윤(金永胤)	_	G002+AKS-KHF_13AE40C601C724D1169X0
EXM_KM_5COb_9999_000312	김영관(金永寬)	_	G002+AKS-KHF_13AE40C601AD00U9999X0
EXM_KM_5COb_9999_000313	정습명(鄭襲明)	_	G002+AKS-KHF_13C815C2B5BA85D1151X0
EXM_KM_5COb_9999_000314	최척경(崔陟卿)	_	G002+AKS-KHF_13CD5CCC99ACBDB1120X1
EXM_KM_5COb_9999_000315	김광중(金光中)	_	G002+AKS-KHF_13AE40AD11C911D1170X0
EXM_KM_5COb_9999_000316	최여해(崔汝諧)	_	G002+AKS-KHF_13CD5CC5ECD574B1101X0
EXM_KM_5COb_9999_000317	최누백(崔婁伯)	_	G002+AKS-KHF_13CD5CB204BC31U9999X0
EXM_KM_5COb_9999_000318	원도(元燾)	_	G002+AKS-KHF_12C6D0B3C4FFFFU9999X0
EXM_KM_5COb_9999_000319	박득령(朴得齡)	_	G002+AKS-KHF_13BC15B4DDB839B1098X1
EXM_KM_5COb_9999_000320	염충약(廉忠若)	_	G002+AKS-KHF_13C5FCCDA9C57DU9999X0
EXM_KM_5COb_9999_000321	안거중(安居中)	_	G002+AKS-KHF_13C548AC70C911U9999X0
EXM_KM_5COb_9999_000322	한문유(韓文裕)	_	G002+AKS-KHF_13D55CBB38C720U9999X0
EXM_KM_5COb_9999_000323	박황(朴璜)	_	G002+AKS-KHF_12BC15D669FFFFD1152X0
EXM_KM_5COb_9999_000324	이언장(李彦章)	_	G002+AKS-KHF_13C774C5B8C7A5U9999X0
EXM_KM_5COb_9999_000325	오효원(吳孝元)	_	G002+AKS-KHF_13C624D6A8C6D0D1151X0
EXM_KM_5COb_9999_000326	김자의(金子儀)	_	G002+AKS-KHF_13AE40C790C758U9999X0
EXM_KM_5COb_9999_000327	박의신(朴義臣)	_	G002+AKS-KHF_13BC15C758C2E0U9999X0
EXM_KM_5COb_9999_000328	고돈겸(高惇謙)	_	G002+AKS-KHF_13ACE0B3C8ACB8U9999X0
EXM_KM_5COb_9999_000329	유필(庾弼)	_	G002+AKS-KHF_12C720D544FFFFU9999X0
EXM_KM_5COb_9999_000330	이지무(李之茂)	_	G002+AKS-KHF_13C774C9C0BB34U9999X1
EXM_KM_5COb_9999_000331	유석(劉錫)	_	G002+AKS-KHF_12C720C11DFFFFU9999X4
EXM_KM_5COb_9999_000332	이원응(李元膺)	_	G002+AKS-KHF_13C774C6D0C751D1160X0
EXM_KM_5COb_9999_000333	이양승(李陽升)	_	G002+AKS-KHF_13C774C591C2B9D1216X0
EXM_KM_5COb_9999_000334	이지심(李知深)	_	G002+AKS-KHF_13C774C9C0C2ECD1170X0
EXM_KM_5COb_9999_000335	이덕수(李德壽)	_	G002+AKS-KHF_13C774B355C218U9999X2
EXM_KM_5COb_9999_000336	김양(金諹)	_	G002+AKS-KHF_12AE40C591FFFFU9999X0
EXM_KM_5COb_9999_000337	서순(徐淳)	_	G002+AKS-KHF_12C11CC21CFFFFU9999X0
EXM_KM_5COb_9999_000338	한취(韓就)	_	G002+AKS-KHF_12D55CCDE8FFFFD1177X0
EXM_KM_5COb_9999_000339	김천(金闡)	_	G002+AKS-KHF_12AE40CC9CFFFFU9999X1
EXM_KM_5COb_1147_000340	이유창(李愈昌)	1147	G002+AKS-KHF_13C774C720CC3DU9999X0
EXM_KM_5COb_1147_000341	윤돈신(尹惇信)	1147	G002+AKS-KHF_13C724B3C8C2E0D1170X0
EXM_KM_5COb_1148_000342	유정견(柳廷堅)	1148	G002+AKS-KHF_13C720C815ACACU9999X0
EXM_KM_5COb_1150_000343	안영유(安永有)	1150	G002+AKS-KHF_13C548C601C720U9999X0
EXM_KM_5COb_1152_000344	김의(金儀)	1152	G002+AKS-KHF_12AE40C758FFFFU9999X4
EXM_KM_5COb_1152_000345	오■실(吳■實)	1152	G002+AKS-KHF_13C624FFFFC2E4B1130X0
EXM_KM_5COb_1152_000346	유희(劉羲)	1152	G002+AKS-KHF_12C720C758FFFFU9999X2
EXM_KM_5COb_1153_000347	곽원(郭元)	1153	G002+AKS-KHF_12ACFDC6D0FFFFU9999X0
EXM_KM_5COb_1153_000348	박봉균(朴逢均)	1153	G002+AKS-KHF_13BC15BD09ADE0U9999X0
EXM_KM_5COb_1153_000349	오세공(吳世功)	1153	G002+AKS-KHF_13C624C138ACF5U9999X0
EXM_KM_5COb_1154_000349	황보탁(皇甫倬)	1154	G002+AKS-KHF_13D669BCF4D0C1U9999X0
EXM_KM_5COb_1156_000350	황문장(黃文莊)	1156	G002+AKS-KHF_13D669BB38C7A5U9999X0
EXM_KM_5COb_1158_000351	김정명(金正明)	1158	G002+AKS-KHF_13AE40C815BA85U9999X0
EXM_KM_5COb_1158_000352	허이섭(許利渉)	1158	G002+AKS-KHF_13D5C8C774C12DU9999X0
EXM_KM_5COb_1158_000353	문극겸(文克謙)	1158	G002+AKS-KHF_13BB38ADF9ACB8B1122X0
EXM_KM_5COb_1160_000354	최고저(崔考著)	1160	G002+AKS-KHF_13CD5CACE0C800U9999X0
EXM_KM_5COb_1160_000355	유공권(柳公權)	1160	G002+AKS-KHF_13C720ACF5AD8CB1132X0
EXM_KM_5COb_1160_000356	조영인(趙永仁)	1160	G002+AKS-KHF_13C870C601C778B1133X0
EXM_KM_5COb_1160_000357	최선(崔詵)	1160	G002+AKS-KHF_12CD5CC120FFFFD1209X0
EXM_KM_5COb_1160_000358	윤종양(尹宗諹)	1160	G002+AKS-KHF_13C724C885C591U9999X0
EXM_KM_5COb_1162_000359	이계원(李繼元)	1162	G002+AKS-KHF_13C774ACC4C6D0U9999X1
EXM_KM_5COb_1163_000360	이순우(李純祐)	1163	G002+AKS-KHF_13C774C21CC6B0D1196X0
EXM_KM_5COb_1163_000361	채보문(蔡寶文)	1163	G002+AKS-KHF_13CC44BCF4BB38U9999X0
EXM_KM_5COb_1164_000362	김원례(金元禮)	1164	G002+AKS-KHF_13AE40C6D0B840U9999X0
EXM_KM_5COb_1164_000363	고영중(高瑩中)	1164	G002+AKS-KHF_13ACE0C601C911B1133X0
EXM_KM_5COb_1166_000364	박소(朴紹)	1166	G002+AKS-KHF_12BC15C18CFFFFU9999X0
EXM_KM_5COb_1166_000365	김서정(金瑞廷)	1166	G002+AKS-KHF_13AE40C11CC815U9999X0
EXM_KM_5COb_1168_000366	장영재(張令才)	1168	G002+AKS-KHF_13C7A5C601C7ACU9999X0
EXM_KM_5COb_1168_000367	이승장(李勝章)	1168	G002+AKS-KHF_13C774C2B9C7A5B1137X0
EXM_KM_5COb_1168_000368	최효사(崔孝思)	1168	G002+AKS-KHF_13CD5CD6A8C0ACB1140X0
EXM_KM_5COb_1169_000369	이익충(李翼忠)	1169	G002+AKS-KHF_13C774C775CDA9U9999X0
EXM_KM_5COb_9999_000370	임민비(林民庇)	_	G002+AKS-KHF_13C784BBFCBE44D1193X0
EXM_KM_5COb_9999_000371	송저(宋詝)	_	G002+AKS-KHF_12C1A1C800FFFFU9999X0
EXM_KM_5COb_9999_000372	왕세경(王世慶)	_	G002+AKS-KHF_13C655C138ACBDB1122X0
EXM_KM_5COb_9999_000373	최증(崔証)	_	G002+AKS-KHF_12CD5CC99DFFFFD1200X0
EXM_KM_5COb_9999_000374	이홍승(李鴻升)	_	G002+AKS-KHF_13C774D64DC2B9U9999X0
EXM_KM_5COb_9999_000375	이혁유(李奕蕤)	_	G002+AKS-KHF_13C774D601C720D1192X0
EXM_KM_5COb_9999_000376	임항(任沆)	_	G002+AKS-KHF_12C784D56DFFFFD1191X0
EXM_KM_5COb_9999_000377	윤종악(尹宗諤)	_	G002+AKS-KHF_13C724C885C545U9999X0
EXM_KM_5COb_9999_000378	윤종함(尹宗諴)	_	G002+AKS-KHF_13C724C885D568U9999X0
EXM_KM_5COb_9999_000379	이계장(李桂長)	_	G002+AKS-KHF_13C774ACC4C7A5U9999X0
EXM_KM_5COb_9999_000380	진광인(晉光仁)	_	G002+AKS-KHF_13C9C4AD11C778B1128X0
EXM_KM_5COb_9999_000381	최후(崔詡)	_	G002+AKS-KHF_12CD5CD6C4FFFFU9999X0
EXM_KM_5COb_9999_000382	최당(崔讜)	_	G002+AKS-KHF_12CD5CB2F9FFFFB1135X1
EXM_KM_5COb_9999_000383	차약춘(車若椿)	_	G002+AKS-KHF_13CC28C57DCD98U9999X0
EXM_KM_5COb_9999_000384	최돈례(崔敦禮)	_	G002+AKS-KHF_13CD5CB3C8B840U9999X0
EXM_KM_5COb_9999_000385	임궤(林軌)	_	G002+AKS-KHF_12C784ADA4FFFFU9999X0
EXM_KM_5COb_9999_000386	장윤문(張允文)	_	G002+AKS-KHF_13C7A5C724BB38U9999X0
EXM_KM_5COb_9999_000387	김신윤(金莘尹)	_	G002+AKS-KHF_13AE40C2E0C724U9999X0
EXM_KM_5COb_9999_000389	곽양선(郭陽宣)	_	G002+AKS-KHF_13ACFDC591C120U9999X0
EXM_KM_5COb_9999_000390	이응초(李應招)	_	G002+AKS-KHF_13C774C751CD08D1181X0
EXM_KM_5COb_9999_000391	최유가(崔瑜賈)	_	G002+AKS-KHF_13CD5CC720AC00U9999X0
EXM_KM_5COb_9999_000392	이자문(李資文)	_	G002+AKS-KHF_13C774C790BB38U9999X0
EXM_KM_5COb_1171_000394	임수(林遂)	1171	G002+AKS-KHF_12C784C218FFFFU9999X1
EXM_KM_5COb_1172_000395	장문경(張聞慶)	1172	G002+AKS-KHF_13C7A5BB38ACBDU9999X0
EXM_KM_5COb_1173_000396	최시행(崔時幸)	1173	G002+AKS-KHF_13CD5CD64DC724D1229X0
EXM_KM_5COb_1175_000397	백용섭(白龍燮)	1175	G002+AKS-KHF_13BC31C6A9C12DU9999X0
EXM_KM_5COb_1176_000398	진간공(秦幹公)	1176	G002+AKS-KHF_13C9C4AC04ACF5U9999X0
EXM_KM_5COb_1176_000399	이서림(李瑞林)	1176	G002+AKS-KHF_13C774C11CB9BCD1213X0
EXM_KM_5COb_1176_000400	허경(許京)	1176	G002+AKS-KHF_12D5C8ACBDFFFFU9999X1
EXM_KM_5COb_1176_000401	윤위(尹威)	1176	G002+AKS-KHF_12C724C704FFFFU9999X1
EXM_KM_5COb_1177_000402	최기정(崔基靜)	1177	G002+AKS-KHF_13CD5CAE30C815U9999X0
EXM_KM_5COb_1177_000403	민공규(閔公珪)	1177	G002+AKS-KHF_13BBFCACF5ADDCU9999X0
EXM_KM_5COb_1178_000404	진광순(陳光恂)	1178	G002+AKS-KHF_13C9C4AD11C21CU9999X0
EXM_KM_5COb_1178_000405	김충(金冲)	1178	G002+AKS-KHF_12AE40CDA9FFFFD1211X0
EXM_KM_5COb_1180_000406	이득옥(李得玉)	1180	G002+AKS-KHF_13C774C778B85CB1152X0
EXM_KM_5COb_1180_000407	최지례(崔祗禮)	1180	G002+AKS-KHF_13CD5CC9C0B840U9999X0
EXM_KM_5COb_1180_000408	최지원(崔祗元)	1180	G002+AKS-KHF_13CD5CC9C0C6D0U9999X0
EXM_KM_5COb_1181_000409	하거원(河巨源)	1181	G002+AKS-KHF_13D558AC70C6D0U9999X0
EXM_KM_5COb_1182_000409	허징(許徵)	1182	G002+AKS-KHF_12D5C8C9D5FFFFU9999X0
EXM_KM_5COb_1182_000410	최보순(崔甫淳)	1182	G002+AKS-KHF_13CD5CBCF4C21CB1162X0
EXM_KM_5COb_1182_000411	임영령(任永齡)	1182	G002+AKS-KHF_13C784C601B839U9999X0
EXM_KM_5COb_1184_000412	금극의(琴克儀)	1184	G002+AKS-KHF_13AE08ADF9C758B1153X0
EXM_KM_5COb_1184_000413	조준(趙準)	1184	G002+AKS-KHF_12C870C900FFFFU9999X1
EXM_KM_5COb_1184_000414	왕봉신(王逢辰)	1184	G002+AKS-KHF_13C655BD09C2E0U9999X0
EXM_KM_5COb_1186_000415	송돈광(宋惇光)	1186	G002+AKS-KHF_13C1A1B3C8AD11U9999X0
EXM_KM_5COb_1188_000416	이당모(李唐髦)	1188	G002+AKS-KHF_13C774B2F9BAA8U9999X0
EXM_KM_5COb_1188_000417	이화룡(李化龍)	1188	G002+AKS-KHF_13C774D654B8E1U9999X0
EXM_KM_5COb_1190_000418	황보위(皇甫緯)	1190	G002+AKS-KHF_13D669BCF4C704U9999X0
EXM_KM_5COb_1190_000419	조충(趙冲)	1190	G002+AKS-KHF_12C870CDA9FFFFB1171X0
EXM_KM_5COb_1190_000420	이규보(李奎報)	1190	G002+AKS-KHF_13C774ADDCBCF4B1168X0
EXM_KM_5COb_1190_000421	한광연(韓光衍)	1190	G002+AKS-KHF_13D55CAD11C5F0B1175X0
EXM_KM_5COb_1190_000422	진식(陳湜)	1190	G002+AKS-KHF_12C9C4C2DDFFFFU9999X1
EXM_KM_5COb_1190_000423	유승단(兪升旦)	1190	G002+AKS-KHF_13C720C2B9B2E8B1168X0
EXM_KM_5COb_1190_000424	유충기(劉冲基)	1190	G002+AKS-KHF_13C720CDA9AE30U9999X0
EXM_KM_5COb_1190_000425	윤우일(尹于一)	1190	G002+AKS-KHF_13C724C6B0C77CU9999X0
EXM_KM_5COb_1190_000426	신례(申禮)	1190	G002+AKS-KHF_12C2E0B840FFFFU9999X0
EXM_KM_5COb_1190_000427	최극문(崔克文)	1190	G002+AKS-KHF_13CD5CADF9BB38U9999X0
EXM_KM_5COb_1190_000428	윤의(尹儀)	1190	G002+AKS-KHF_12C724C758FFFFU9999X0
EXM_KM_5COb_1190_000429	김연수(金延脩)	1190	G002+AKS-KHF_13AE40C5F0C218U9999X2
EXM_KM_5COb_1190_000430	한창수(韓昌綏)	1190	G002+AKS-KHF_13D55CCC3DC218U9999X0
EXM_KM_5COb_1192_000430	손희작(孫希綽)	1192	G002+AKS-KHF_13C190D76CC791U9999X0
EXM_KM_5COb_1192_000431	최지의(崔祗義)	1192	G002+AKS-KHF_13CD5CC9C0C758U9999X0
EXM_KM_5COb_1194_000432	김군수(金君綏)	1194	G002+AKS-KHF_13AE40AD70C218U9999X0
EXM_KM_5COb_1194_000433	김양경(金良鏡)	1194	G002+AKS-KHF_13AE40C591ACBDU9999X0
EXM_KM_5COb_1194_000434	오천유(吳闡猷)	1194	G002+AKS-KHF_13C624CC9CC720B1168X0
EXM_KM_5COb_1196_000435	조정관(趙挺觀)	1196	G002+AKS-KHF_13C870C815AD00U9999X0
EXM_KM_5COb_1197_000436	방연보(房衍寶)	1197	G002+AKS-KHF_13BC29C5F0BCF4U9999X0
EXM_KM_5COb_9999_000437	임부(任溥)	_	G002+AKS-KHF_12C784BD80FFFFU9999X0
EXM_KM_5COb_9999_000438	임유(任濡)	_	G002+AKS-KHF_12C784C720FFFFB1149X0
EXM_KM_5COb_9999_000439	유택(柳澤)	_	G002+AKS-KHF_12C720D0DDFFFFU9999X0
EXM_KM_5COb_9999_000440	김태서(金台瑞)	_	G002+AKS-KHF_13AE40D0DCC11CD1257X0
EXM_KM_5COb_9999_000441	오세재(吳世才)	_	G002+AKS-KHF_13C624C138C7ACB1133X0
EXM_KM_5COb_9999_000442	이공로(李公老)	_	G002+AKS-KHF_13C774ACF5B85CD1224X0
EXM_KM_5COb_9999_000443	조통(趙通)	_	G002+AKS-KHF_12C870D1B5FFFFU9999X0
EXM_KM_5COb_9999_000444	최지충(崔祗忠)	_	G002+AKS-KHF_13CD5CC9C0CDA9U9999X0
EXM_KM_5COb_9999_000445	함순(咸淳)	_	G002+AKS-KHF_12D568C21CFFFFU9999X0
EXM_KM_5COb_9999_000446	민식(閔湜)	_	G002+AKS-KHF_12BBFCC2DDFFFFD1201X0
EXM_KM_5COb_9999_000447	권경중(權敬中)	_	G002+AKS-KHF_13AD8CACBDC911U9999X0
EXM_KM_5COb_9999_000448	채정(蔡靖)	_	G002+AKS-KHF_12CC44C815FFFFD1217X0
EXM_KM_5COb_9999_000449	이간(李侃)	_	G002+AKS-KHF_12C774AC04FFFFU9999X4
EXM_KM_5COb_9999_000450	이송무(李松茂)	_	G002+AKS-KHF_13C774C1A1BB34U9999X0
EXM_KM_5COb_9999_000451	이백중(李百中)	_	G002+AKS-KHF_13C774BC31C911U9999X0
EXM_KM_5COb_9999_000452	전보룡(田甫龍)	_	G002+AKS-KHF_13C804BCF4B8E1U9999X0
EXM_KM_5COb_9999_000453	김공수(金公粹)	_	G002+AKS-KHF_13AE40ACF5C218U9999X0
EXM_KM_5COb_9999_000454	최영유(崔永濡)	_	G002+AKS-KHF_13CD5CC601C720U9999X0
EXM_KM_5COb_9999_000455	김중권(金仲權)	_	G002+AKS-KHF_13AE40C911AD8CU9999X0
EXM_KM_5COb_9999_000456	이윤보(李允甫)	_	G002+AKS-KHF_13C774C724BCF4U9999X0
EXM_KM_5COb_9999_000457	김태신(金台臣)	_	G002+AKS-KHF_13AE40D0DCC2E0U9999X0
EXM_KM_5COb_9999_000458	김온기(金蘊琦)	_	G002+AKS-KHF_13AE40C628AE30U9999X0
EXM_KM_5COb_9999_000459	김평(金平)	_	G002+AKS-KHF_12AE40D3C9FFFFD1205X0
EXM_KM_5COb_9999_000460	백광신(白光臣)	_	G002+AKS-KHF_13BC31AD11C2E0U9999X0
EXM_KM_5COb_9999_000461	안유부(安有孚)	_	G002+AKS-KHF_13C548C720BD80U9999X0
EXM_KM_5COb_9999_000463	이득소(李得紹)	_	G002+AKS-KHF_13C774B4DDC18CU9999X0
EXM_KM_5COb_9999_000464	이종규(李宗規)	_	G002+AKS-KHF_13C774C885ADDCU9999X1
EXM_KM_5COb_1198_000465	전민유(田敏儒)	1198	G002+AKS-KHF_13C804BBFCC720U9999X0
EXM_KM_5COb_1198_000466	최종재(崔宗梓)	1198	G002+AKS-KHF_13CD5CC885C7ACU9999X0
EXM_KM_5COb_1198_000467	백분화(白賁華)	1198	G002+AKS-KHF_13BC31BD84D654B1180X0
EXM_KM_5COb_1199_000468	최득검(崔得儉)	1199	G002+AKS-KHF_13CD5CB4DDAC80U9999X0
EXM_KM_5COb_1200_000469	조문발(趙文拔)	1200	G002+AKS-KHF_13C870BB38BC1CU9999X1
EXM_KM_5COb_1200_000470	진화(陳澕)	1200	G002+AKS-KHF_12C9C4D654FFFFU9999X1
EXM_KM_5COb_1201_000471	최종준(崔宗俊)	1201	G002+AKS-KHF_13CD5CC885C900D1246X0
EXM_KM_5COb_1202_000472	황극중(黃克中)	1202	G002+AKS-KHF_13D669ADF9C911U9999X0
EXM_KM_5COb_1202_000473	임효명(任孝明)	1202	G002+AKS-KHF_13C784D6A8BA85U9999X0
EXM_KM_5COb_1202_000474	이세화(李世華)	1202	G002+AKS-KHF_13C774C138D654D1238X0
EXM_KM_5COb_9999_000475	임득후(林得侯)	_	G002+AKS-KHF_13C784B4DDD6C4U9999X0
EXM_KM_5COb_9999_000476	정숙(鄭肅)	_	G002+AKS-KHF_12C815C219FFFFU9999X1
EXM_KM_5COb_9999_000477	유정(庾靖)	_	G002+AKS-KHF_12C720C815FFFFU9999X0
EXM_KM_5COb_9999_000478	유경현(庾敬玄)	_	G002+AKS-KHF_13C720ACBDD604U9999X0
EXM_KM_5COb_9999_000479	유규(庾珪)	_	G002+AKS-KHF_12C720ADDCFFFFU9999X0
EXM_KM_5COb_9999_000481	최이(崔頤)	_	G002+AKS-KHF_12CD5CC774FFFFU9999X1
EXM_KM_5COb_9999_000482	정공분(鄭公賁)	_	G002+AKS-KHF_13C815ACF5BD84U9999X0
EXM_KM_5COb_9999_000483	박현규(朴玄珪)	_	G002+AKS-KHF_13BC15D604ADDCU9999X0
EXM_KM_5COb_9999_000484	유공기(柳公器)	_	G002+AKS-KHF_13C720ACF5AE30U9999X0
EXM_KM_5COb_9999_000485	민강균(閔康鈞)	_	G002+AKS-KHF_13BBFCAC15ADE0U9999X0
EXM_KM_5COb_9999_000486	민적균(閔迪鈞)	_	G002+AKS-KHF_13BBFCC801ADE0U9999X0
EXM_KM_5COb_9999_000487	민광균(閔光鈞)	_	G002+AKS-KHF_13BBFCAD11ADE0U9999X0
EXM_KM_5COb_9999_000488	최부(崔溥)	_	G002+AKS-KHF_12CD5CBD80FFFFU9999X0
EXM_KM_5COb_9999_000489	최정빈(崔正份)	_	G002+AKS-KHF_13CD5CC815BE48U9999X0
EXM_KM_5COb_1204_000490	인득후(印得候)	1204	G002+AKS-KHF_13C778B4DDD6C4U9999X0
